year,rank,city,med_park_size_data,med_park_size_points,park_pct_city_data,park_pct_city_points,pct_near_park_data,pct_near_park_points,spend_per_resident_data,spend_per_resident_points,basketball_data,basketball_points,dogpark_data,dogpark_points,playground_data,playground_points,rec_sr_data,rec_sr_points,restroom_data,restroom_points,splashground_data,splashground_points,amenities_points,total_points,total_pct,city_dup,park_benches,latitude,longitude
2018.0,40.0,Albuquerque,4.3,8.0,23%,20.0,82%,30.0,62,10.0,2.2,11.0,2.3,40.0,3.1,24.0,1.1,27.0,1.6,11.0,0.7,10.0,21.0,89.0,55.3,Albuquerque,,35.1054,-106.6465
2018.0,41.0,Chesapeake,7.2,14.0,26%,20.0,37%,5.0,94,19.0,3.8,25.0,2.1,40.0,5.0,40.0,1.0,25.0,6.3,40.0,0.0,0.0,28.0,86.0,54.0,Chesapeake,,36.6778,-76.3023
2018.0,42.0,Austin,8.7,17.0,10%,11.0,60%,18.0,108,22.0,2.8,16.0,1.3,25.0,1.7,11.0,0.6,14.0,2.6,20.0,1.2,19.0,18.0,86.0,53.4,Austin,,30.3005,-97.7522
2018.0,43.0,Atlanta,2.9,5.0,6%,6.0,66%,22.0,139,30.0,2.8,16.0,0.9,15.0,3.0,23.0,1.5,38.0,0.6,2.0,2.4,39.0,22.0,85.0,53.2,Atlanta,,33.7628,-84.422
2018.0,44.0,Scottsdale,13.5,20.0,25%,20.0,38%,6.0,109,22.0,1.5,5.0,1.3,24.0,1.5,9.0,0.8,19.0,3.1,25.0,1.3,20.0,17.0,85.0,53.1,Scottsdale,,33.6872,-111.8651
2018.0,45.0,Norfolk,1.6,3.0,5%,5.0,72%,25.0,80,15.0,28.3,40.0,4.8,40.0,6.6,40.0,2.0,40.0,0.6,2.0,2.0,33.0,33.0,81.0,50.3,Norfolk,,36.8945,-76.259
2018.0,46.0,Colorado,6.6,13.0,9%,9.0,69%,23.0,81,15.0,2.9,18.0,1.7,36.0,3.0,23.0,0.3,7.0,2.9,22.0,0.9,13.0,20.0,80.0,49.9,Colorado Springs,,38.8674,-104.7605
2018.0,46.0,Orlando,3.4,6.0,5%,5.0,60%,18.0,125,27.0,4.7,33.0,1.1,20.0,2.4,17.0,1.5,38.0,4.2,35.0,0.0,0.0,24.0,80.0,49.9,Orlando,,28.4773,-81.337
2018.0,48.0,Honolulu,6.8,13.0,19%,20.0,65%,21.0,57,9.0,3.6,24.0,0.4,3.0,1.5,8.0,1.6,40.0,2.6,20.0,0.0,0.0,16.0,79.0,49.3,Honolulu,,21.3294,-157.846
2018.0,49.0,Dallas,7.8,15.0,13%,13.0,60%,18.0,108,22.0,2.5,14.0,0.3,1.0,1.5,9.0,0.6,16.0,1.3,8.0,0.8,13.0,10.0,78.0,48.9,Dallas,,32.7935,-96.7667
2018.0,50.0,Miami,2.6,5.0,7%,6.0,80%,30.0,87,17.0,3.2,20.0,0.9,16.0,1.3,7.0,1.6,40.0,3.8,31.0,0.0,0.0,19.0,77.0,48.1,Miami,,25.784,-80.2101
2018.0,51.0,Buffalo,1.1,2.0,8%,7.0,85%,33.0,54,8.0,6.3,40.0,0.8,13.0,2.3,17.0,0.7,17.0,4.2,34.0,4.2,40.0,27.0,77.0,48.0,Buffalo,,42.9018,-78.8487
2018.0,52.0,North,7.1,14.0,26%,20.0,58%,17.0,67,12.0,2.1,11.0,0.8,14.0,2.3,16.0,0.2,3.0,1.0,5.0,1.6,27.0,13.0,76.0,47.3,North Las Vegas,,36.2883,-115.0888
2018.0,53.0,Jersey,0.6,1.0,18%,19.0,91%,36.0,29,2.0,2.6,15.0,2.2,40.0,1.3,7.0,1.0,24.0,1.8,13.0,0.0,0.0,17.0,75.0,46.6,Jersey City,,40.7184,-74.0686
2018.0,54.0,Nashville,16.7,20.0,11%,11.0,37%,6.0,100,20.0,3.0,18.0,1.2,23.0,3.1,24.0,0.8,19.0,1.7,12.0,0.4,6.0,17.0,74.0,46.3,Nashville,,36.1715,-86.7842
2018.0,55.0,Lexington,11.3,20.0,2%,2.0,52%,14.0,83,16.0,3.7,24.0,1.9,40.0,2.0,13.0,0.5,12.0,4.0,32.0,0.6,9.0,22.0,74.0,46.0,Lexington,,38.0423,-84.4587
2018.0,56.0,Phoenix,14.6,20.0,15%,16.0,45%,10.0,87,17.0,0.9,1.0,0.7,11.0,1.6,9.0,0.4,9.0,2.5,19.0,0.6,9.0,10.0,73.0,45.4,Phoenix,,33.5722,-112.0892
2018.0,57.0,Riverside,10.5,20.0,7%,7.0,48%,12.0,73,13.0,3.0,18.0,0.6,9.0,2.4,18.0,1.1,29.0,2.4,18.0,1.9,31.0,21.0,73.0,45.3,Riverside,,33.9381,-117.3949
2018.0,58.0,Richmond,2.5,4.0,7%,7.0,73%,26.0,75,14.0,3.4,22.0,1.3,27.0,2.2,15.0,2.0,40.0,2.7,21.0,0.0,0.0,21.0,72.0,44.9,Richmond,,37.5295,-77.4756
2018.0,58.0,Baltimore,0.8,1.0,10%,10.0,85%,32.0,78,14.0,1.6,7.0,0.5,6.0,3.2,25.0,1.3,34.0,0.6,2.0,1.0,15.0,15.0,72.0,44.9,Baltimore,,39.3051,-76.6144
2018.0,60.0,Tulsa,9.6,19.0,8%,7.0,55%,15.0,67,12.0,2.1,11.0,0.5,5.0,2.3,17.0,0.6,15.0,2.6,20.0,7.4,40.0,18.0,71.0,44.4,Tulsa,,36.1283,-95.9042
2018.0,61.0,Corpus,3.3,6.0,9%,9.0,74%,26.0,71,13.0,2.7,16.0,0.3,1.0,4.4,37.0,0.8,19.0,2.5,19.0,0.6,9.0,17.0,71.0,44.3,Corpus Christi,,27.7254,-97.3767
2018.0,62.0,Columbus,7.8,15.0,9%,9.0,52%,14.0,104,21.0,2.1,11.0,0.6,8.0,1.7,11.0,0.7,16.0,1.9,13.0,0.5,6.0,11.0,70.0,43.6,Columbus,,39.9862,-82.9855
2018.0,63.0,Arlington,12.6,20.0,8%,8.0,53%,14.0,89,17.0,1.7,8.0,0.5,7.0,1.7,10.0,0.3,7.0,2.1,16.0,0.8,12.0,10.0,69.0,43.1,"Arlington, Texas",,32.6998,-97.125
2018.0,63.0,Chandler,8.3,16.0,4%,3.0,59%,18.0,78,15.0,3.1,20.0,1.5,30.0,2.2,15.0,0.5,13.0,1.8,13.0,0.7,11.0,17.0,69.0,43.1,Chandler,,33.2825,-111.8514
2018.0,65.0,Bakersfield,9.1,18.0,6%,6.0,43%,9.0,74,13.0,1.9,9.0,2.1,40.0,2.9,22.0,0.4,10.0,2.2,16.0,2.4,39.0,23.0,69.0,42.9,Bakersfield,,35.3529,-119.0359
2018.0,66.0,Los,4.8,9.0,13%,13.0,56%,16.0,103,21.0,2.0,10.0,0.3,1.0,1.1,5.0,1.1,28.0,1.3,8.0,0.4,5.0,10.0,69.0,42.8,Los Angeles,,34.1141,-118.4068
2018.0,67.0,San,11.7,20.0,10%,11.0,38%,6.0,93,18.0,1.6,7.0,0.8,12.0,1.7,10.0,0.7,18.0,3.0,23.0,0.3,3.0,12.0,67.0,42.0,San Antonio,,37.7558,-122.4449
2018.0,68.0,Anaheim,8.3,16.0,8%,8.0,62%,19.0,73,13.0,1.4,4.0,0.6,7.0,1.4,7.0,0.2,5.0,5.0,40.0,0.3,3.0,11.0,67.0,41.9,Anaheim,,33.839,-117.8574
2018.0,69.0,Durham,8.8,17.0,4%,3.0,48%,12.0,68,12.0,4.3,30.0,1.1,21.0,2.1,15.0,0.8,19.0,3.5,28.0,1.5,24.0,23.0,67.0,41.8,Durham,,35.9792,-78.9022
2018.0,70.0,Greensboro,5.0,10.0,9%,9.0,59%,18.0,66,12.0,1.6,6.0,1.0,19.0,3.7,30.0,0.8,21.0,2.9,23.0,0.0,0.0,17.0,66.0,40.9,Greensboro,,36.0956,-79.8271
2018.0,71.0,Glendale,4.8,9.0,6%,5.0,72%,25.0,31,2.0,4.6,32.0,1.2,24.0,3.9,32.0,0.6,16.0,1.7,12.0,1.6,26.0,24.0,65.0,40.4,Glendale,,33.5791,-112.2311
2018.0,72.0,Garland,9.6,19.0,7%,7.0,59%,18.0,66,11.0,2.2,12.0,0.0,0.0,1.4,8.0,0.7,16.0,2.1,15.0,0.0,0.0,9.0,64.0,39.7,Garland,,32.91,-96.6304
2018.0,73.0,Newark,0.7,1.0,6%,6.0,90%,35.0,42,5.0,2.5,14.0,0.0,0.0,1.0,3.0,0.8,21.0,2.2,17.0,3.2,40.0,16.0,63.0,39.3,Newark,,40.7245,-74.1725
2018.0,74.0,Wichita,11.3,20.0,5%,5.0,52%,14.0,52,8.0,1.0,1.0,0.8,12.0,2.1,14.0,0.5,11.0,4.0,32.0,1.5,24.0,16.0,63.0,39.2,Wichita,,37.6895,-97.3443
2018.0,75.0,Reno,5.0,10.0,5%,5.0,74%,26.0,50,7.0,3.8,25.0,0.8,13.0,2.9,22.0,0.3,7.0,2.5,19.0,0.0,0.0,14.0,62.0,39.0,Reno,,39.5497,-119.8483
2018.0,76.0,Chula,7.1,14.0,7%,6.0,55%,16.0,44,6.0,2.0,10.0,1.9,39.0,3.6,29.0,0.7,16.0,1.6,10.0,0.7,11.0,19.0,61.0,38.2,Chula Vista,,32.6281,-117.0144
2018.0,77.0,Houston,4.7,9.0,18%,19.0,49%,12.0,38,4.0,2.2,12.0,0.7,11.0,1.7,11.0,0.7,16.0,2.8,22.0,1.5,24.0,16.0,60.0,37.5,Houston,,29.786,-95.3885
2018.0,78.0,El,3.9,7.0,19%,20.0,50%,13.0,34,3.0,2.4,13.0,0.6,8.0,3.7,30.0,0.8,19.0,1.3,8.0,1.3,21.0,17.0,60.0,37.2,El Paso,,31.8476,-106.43
2018.0,79.0,Toledo,5.5,11.0,6%,6.0,77%,28.0,43,5.0,1.4,5.0,0.7,11.0,2.8,21.0,0.1,1.0,1.9,13.0,0.4,4.0,9.0,59.0,37.0,Toledo,,41.6638,-83.5827
2018.0,80.0,Stockton,6.0,12.0,3%,2.0,72%,25.0,24,1.0,3.5,22.0,1.0,17.0,2.3,16.0,0.4,9.0,2.8,21.0,1.6,26.0,19.0,59.0,36.6,Stockton,,37.9765,-121.3109
2018.0,81.0,Oklahoma,7.2,14.0,7%,7.0,42%,8.0,66,12.0,1.9,9.0,0.5,5.0,1.7,11.0,0.8,19.0,2.3,17.0,2.6,40.0,17.0,58.0,36.1,Oklahoma City,,35.4676,-97.5136
2018.0,82.0,Fort,7.7,15.0,6%,5.0,55%,16.0,68,12.0,1.3,4.0,0.6,8.0,2.3,16.0,0.3,7.0,1.9,13.0,0.2,2.0,8.0,56.0,35.2,Fort Worth,,32.7817,-97.3474
2018.0,82.0,Irving,4.1,8.0,5%,5.0,58%,17.0,66,11.0,1.2,3.0,0.8,14.0,3.1,24.0,0.8,21.0,2.3,17.0,0.8,13.0,15.0,56.0,35.2,Irving,,32.8583,-96.9702
2018.0,84.0,Louisville,7.5,15.0,7%,7.0,33%,3.0,55,8.0,2.2,12.0,0.9,16.0,2.2,16.0,0.5,12.0,4.8,40.0,4.2,40.0,23.0,56.0,34.8,Louisville,,38.1663,-85.6485
2018.0,85.0,Jacksonville,5.8,11.0,14%,15.0,33%,3.0,41,5.0,1.8,8.0,0.6,8.0,3.7,30.0,1.4,35.0,7.0,40.0,0.5,6.0,21.0,55.0,34.5,Jacksonville,,30.3322,-81.6749
2018.0,86.0,Tucson,5.4,10.0,3%,2.0,57%,17.0,58,9.0,2.5,14.0,1.5,30.0,2.0,14.0,0.8,20.0,2.0,14.0,0.6,8.0,17.0,55.0,34.2,Tucson,,32.1541,-110.8787
2018.0,87.0,Santa,6.0,12.0,4%,4.0,72%,25.0,42,5.0,2.1,11.0,0.0,0.0,1.0,3.0,0.9,22.0,1.7,12.0,0.0,0.0,8.0,54.0,33.8,Santa Ana,,33.7367,-117.8819
2018.0,88.0,Detroit,2.4,4.0,6%,6.0,77%,28.0,40,5.0,2.4,13.0,0.8,12.0,2.7,21.0,0.4,9.0,0.5,1.0,0.6,9.0,11.0,54.0,33.6,Detroit,,42.3834,-83.1024
2018.0,89.0,Lubbock,9.7,19.0,3%,2.0,54%,15.0,44,6.0,5.0,35.0,0.0,0.0,2.2,16.0,0.4,9.0,1.5,10.0,0.0,0.0,12.0,54.0,33.5,Lubbock,,33.5657,-101.8879
2018.0,90.0,Baton,4.2,8.0,3%,2.0,50%,13.0,50,7.0,5.9,40.0,0.9,15.0,2.7,20.0,2.9,40.0,1.3,8.0,0.9,13.0,23.0,53.0,32.9,Baton Rouge,,30.442,-91.1311
2018.0,91.0,Memphis,10.0,20.0,5%,4.0,43%,9.0,58,9.0,2.8,17.0,0.4,5.0,1.8,11.0,0.9,23.0,0.9,4.0,0.3,3.0,11.0,53.0,32.8,Memphis,,35.1087,-89.9663
2018.0,92.0,Winston-Salem,9.2,18.0,5%,4.0,35%,4.0,48,7.0,1.2,3.0,0.4,4.0,1.8,12.0,1.4,36.0,2.5,19.0,2.0,34.0,18.0,51.0,31.9,Winston-Salem,,36.1029,-80.261
2018.0,93.0,Laredo,4.1,8.0,2%,1.0,49%,12.0,67,12.0,9.7,40.0,0.4,3.0,2.2,16.0,1.7,40.0,1.0,5.0,0.0,0.0,17.0,50.0,31.5,Laredo,,27.5625,-99.4874
2018.0,94.0,Fresno,2.2,4.0,4%,3.0,62%,19.0,42,5.0,4.6,32.0,1.3,26.0,2.6,19.0,0.6,14.0,0.9,5.0,1.0,15.0,19.0,50.0,30.9,Fresno,,36.783,-119.7939
2018.0,95.0,Hialeah,4.1,8.0,2%,1.0,62%,20.0,35,3.0,3.0,19.0,0.0,0.0,0.7,1.0,1.5,40.0,1.0,5.0,1.7,28.0,16.0,48.0,29.7,Hialeah,,25.8696,-80.3045
2018.0,96.0,Mesa,2.8,5.0,3%,2.0,64%,20.0,69,12.0,2.8,17.0,0.4,4.0,1.4,7.0,0.2,4.0,0.6,2.0,0.4,5.0,7.0,46.0,28.4,Mesa,,33.4015,-111.7178
2018.0,97.0,Charlotte,18.0,20.0,4%,4.0,28%,1.0,47,7.0,1.1,2.0,0.6,8.0,1.9,12.0,0.5,11.0,0.6,2.0,0.8,13.0,8.0,40.0,25.0,Charlotte,,35.2083,-80.8303
2017.0,1.0,Minneapolis,6.6,13.0,15%,15.0,97%,39.0,233,20.0,5.0,18.0,1.7,17.0,3.9,15.0,2.5,20.0,,,,,18.0,87.5,,Minneapolis,5.0,44.9635,-93.2678
2017.0,2.0,St.,3.7,7.0,15%,16.0,96%,39.0,202,20.0,9.6,20.0,1.3,13.0,3.8,15.0,1.8,20.0,,,,,17.0,82.5,,St. Paul,5.0,38.6359,-90.2451
2017.0,3.0,San,1.6,3.0,20%,20.0,100%,40.0,235,20.0,3.8,13.0,3.8,20.0,2.4,8.0,0.8,10.0,,,,,13.0,80.0,,San Francisco,5.0,37.7558,-122.4449
2017.0,4.0,Washington,1.5,2.0,22%,20.0,97%,39.0,270,20.0,4.0,14.0,1.7,17.0,1.8,5.0,2.3,20.0,,,,,14.0,79.0,,"Washington, D.C.",4.5,38.9047,-77.0163
2017.0,5.0,Portland,4.6,9.0,18%,19.0,86%,33.0,165,20.0,3.8,14.0,5.3,20.0,2.1,7.0,0.6,7.0,,,,,12.0,77.5,,Portland,4.5,45.5371,-122.65
2017.0,6.0,Arlington,2.5,4.0,11%,11.0,98%,39.0,230,20.0,4.1,15.0,3.5,20.0,4.7,19.0,1.5,18.0,,,,,18.0,76.5,,"Arlington, Virginia",4.5,32.6998,-97.125
2017.0,7.0,Irvine,6.4,12.0,22%,20.0,76%,27.0,252,20.0,2.6,9.0,0.4,3.0,2.8,10.0,1.5,19.0,,,,,10.0,74.0,,Irvine,4.5,33.6772,-117.7738
2017.0,7.0,New,1.0,1.0,21%,20.0,97%,39.0,179,20.0,3.6,13.0,1.6,15.0,2.0,6.0,0.1,1.0,,,,,9.0,74.0,,New York,4.5,40.6943,-73.9249
2017.0,9.0,Madison,4.7,9.0,13%,14.0,90%,35.0,126,15.0,10.2,20.0,4.3,20.0,7.4,20.0,0.1,1.0,,,,,15.0,73.5,,Madison,4.5,43.0822,-89.393
2017.0,10.0,Cincinnati,4.9,9.0,14%,14.0,71%,25.0,191,20.0,5.0,19.0,1.3,13.0,5.0,20.0,2.2,20.0,,,,,18.0,71.5,,Cincinnati,4.0,39.1413,-84.506
2017.0,11.0,Chicago,1.4,2.0,10%,10.0,97%,39.0,173,20.0,4.5,16.0,0.9,8.0,3.5,13.0,1.8,20.0,,,,,14.0,71.0,,Chicago,4.0,41.8375,-87.6866
2017.0,11.0,Seattle,2.4,4.0,12%,13.0,94%,37.0,279,20.0,1.9,5.0,2.1,20.0,2.2,8.0,0.8,9.0,,,,,11.0,71.0,,Seattle,4.0,47.6211,-122.3244
2017.0,13.0,Boston,1.5,2.0,17%,18.0,98%,39.0,112,13.0,3.4,12.0,1.1,10.0,4.1,16.0,1.0,11.0,,,,,12.0,70.0,,Boston,4.0,42.3188,-71.0852
2017.0,14.0,San,5.7,11.0,23%,20.0,77%,28.0,120,14.0,2.8,9.0,1.2,11.0,1.9,6.0,1.0,12.0,,,,,10.0,69.0,,San Diego,4.0,37.7558,-122.4449
2017.0,15.0,Aurora,7.9,15.0,11%,11.0,86%,33.0,139,17.0,1.7,5.0,0.8,7.0,2.3,8.0,0.2,2.0,,,,,6.0,68.5,,Aurora,4.0,39.7083,-104.7237
2017.0,16.0,St.,3.5,6.0,16%,16.0,73%,25.0,133,16.0,4.2,15.0,2.4,20.0,3.4,13.0,1.3,15.0,,,,,16.0,66.0,,St. Petersburg,4.0,38.6359,-90.2451
2017.0,17.0,Albuquerque,4.3,8.0,24%,20.0,82%,31.0,58,6.0,2.3,7.0,2.4,20.0,3.0,11.0,1.1,13.0,,,,,13.0,65.0,,Albuquerque,3.5,35.1054,-106.6465
2017.0,17.0,Plano,13.3,20.0,9%,9.0,74%,26.0,147,18.0,1.8,5.0,0.4,2.0,2.5,9.0,0.4,4.0,,,,,5.0,65.0,,Plano,3.5,33.0502,-96.7486
2017.0,17.0,St.,2.2,4.0,10%,9.0,90%,35.0,271,20.0,2.6,8.0,1.6,15.0,2.3,8.0,0.6,7.0,,,,,10.0,65.0,,St. Louis,3.5,38.6359,-90.2451
2017.0,20.0,Denver,6.0,12.0,8%,8.0,86%,33.0,115,13.0,1.6,4.0,1.5,15.0,3.7,14.0,0.9,11.0,,,,,11.0,64.0,,Denver,3.5,39.762,-104.8758
2017.0,21.0,Milwaukee,4.5,8.0,10%,10.0,88%,34.0,115,13.0,5.7,20.0,0.5,4.0,2.7,10.0,0.9,11.0,,,,,11.0,63.5,,Milwaukee,3.5,43.0642,-87.9675
2017.0,21.0,Omaha,7.0,14.0,14%,14.0,78%,28.0,76,8.0,5.3,20.0,0.5,3.0,4.4,17.0,0.7,8.0,,,,,12.0,63.5,,Omaha,3.5,41.2627,-96.0529
2017.0,21.0,Sacramento,5.5,11.0,8%,8.0,79%,29.0,122,14.0,2.7,9.0,2.3,20.0,4.0,16.0,1.0,12.0,,,,,14.0,63.5,,Sacramento,3.5,38.5677,-121.4685
2017.0,24.0,Fremont,7.3,14.0,37%,20.0,62%,19.0,128,15.0,2.1,6.0,0.9,8.0,2.0,6.0,0.5,6.0,,,,,7.0,62.5,,Fremont,3.5,37.5265,-121.9843
2017.0,24.0,Las,2.5,4.0,19%,20.0,70%,24.0,127,15.0,1.4,3.0,4.3,20.0,4.1,16.0,0.8,10.0,,,,,12.0,62.5,,Las Vegas,3.5,36.2333,-115.2654
2017.0,24.0,Lincoln,5.8,11.0,7%,7.0,86%,33.0,88,10.0,3.6,13.0,1.6,15.0,5.1,20.0,0.8,9.0,,,,,14.0,62.5,,Lincoln,3.5,40.8099,-96.6784
2017.0,24.0,Long,3.0,5.0,10%,10.0,81%,30.0,205,20.0,1.6,4.0,1.9,19.0,1.3,3.0,1.1,14.0,,,,,10.0,62.5,,Long Beach,3.5,33.7977,-118.167
2017.0,24.0,Oakland,2.5,4.0,12%,12.0,85%,32.0,145,17.0,2.6,9.0,1.0,9.0,1.8,6.0,1.3,15.0,,,,,10.0,62.5,,Oakland,3.5,37.7904,-122.2166
2017.0,24.0,San,3.2,6.0,14%,15.0,75%,27.0,147,18.0,1.6,4.0,1.0,9.0,2.7,10.0,1.1,13.0,,,,,9.0,62.5,,San Jose,3.5,37.7558,-122.4449
2017.0,24.0,Virginia,6.0,12.0,16%,16.0,58%,18.0,177,20.0,3.3,11.0,0.7,5.0,4.2,16.0,0.3,3.0,,,,,9.0,62.5,,Virginia Beach,3.5,36.7335,-76.0435
2017.0,31.0,Anchorage,4.4,8.0,84%,20.0,71%,25.0,93,10.0,2.6,9.0,2.3,20.0,2.8,10.0,0.3,3.0,,,,,11.0,61.5,,Anchorage,3.5,61.1508,-149.1091
2017.0,32.0,Henderson,7.6,15.0,13%,14.0,49%,13.0,148,18.0,3.6,13.0,5.4,20.0,3.1,11.0,0.6,7.0,,,,,13.0,61.0,,Henderson,3.5,36.0133,-115.0381
2017.0,32.0,Honolulu,2.3,4.0,33%,20.0,84%,32.0,51,5.0,5.7,20.0,0.6,4.0,1.3,3.0,1.9,20.0,,,,,12.0,61.0,,Honolulu,3.5,21.3294,-157.846
2017.0,32.0,Philadelphia,3.6,7.0,13%,13.0,93%,37.0,59,6.0,4.1,15.0,0.3,1.0,1.7,5.0,2.1,20.0,,,,,10.0,61.0,,Philadelphia,3.5,40.0077,-75.1339
2017.0,35.0,Boise,7.3,14.0,8%,8.0,61%,19.0,144,17.0,2.2,7.0,7.2,20.0,3.7,14.0,1.1,13.0,,,,,14.0,60.0,,Boise,3.5,43.6005,-116.2308
2017.0,35.0,Raleigh,4.4,8.0,15%,15.0,54%,15.0,202,20.0,6.1,20.0,0.8,6.0,2.4,8.0,1.9,20.0,,,,,14.0,60.0,,Raleigh,3.5,35.8324,-78.6429
2017.0,37.0,New,1.9,3.0,26%,20.0,77%,28.0,116,13.0,1.6,5.0,0.8,6.0,2.5,9.0,0.7,8.0,,,,,7.0,59.0,,New Orleans,3.5,40.6943,-73.9249
2017.0,38.0,Kansas,11.6,20.0,9%,9.0,65%,21.0,122,14.0,1.7,5.0,0.6,5.0,2.4,8.0,0.4,5.0,,,,,6.0,58.5,,Kansas City,3.0,39.1238,-94.5541
2017.0,39.0,Pittsburgh,2.0,3.0,10%,10.0,84%,32.0,69,7.0,3.6,13.0,2.3,20.0,4.1,16.0,1.7,20.0,,,,,17.0,57.5,,Pittsburgh,3.0,40.4397,-79.9763
2017.0,40.0,Jersey,0.6,1.0,18%,19.0,91%,36.0,27,1.0,2.6,9.0,2.3,20.0,1.4,3.0,1.0,12.0,,,,,11.0,56.5,,Jersey City,3.0,40.7184,-74.0686
2017.0,40.0,Tampa,4.3,8.0,7%,7.0,60%,18.0,147,18.0,4.9,18.0,3.3,20.0,2.3,8.0,1.9,20.0,,,,,17.0,56.5,,Tampa,3.0,27.9945,-82.4447
2017.0,42.0,Colorado,6.6,13.0,9%,9.0,70%,24.0,76,8.0,4.1,15.0,1.8,19.0,3.1,12.0,0.3,3.0,,,,,12.0,55.0,,Colorado Springs,3.0,38.8674,-104.7605
2017.0,42.0,Norfolk,4.5,8.0,6%,6.0,72%,25.0,74,8.0,8.3,20.0,4.9,20.0,4.2,16.0,2.0,20.0,,,,,19.0,55.0,,Norfolk,3.0,36.8945,-76.259
2017.0,42.0,Scottsdale,13.5,20.0,25%,20.0,37%,6.0,105,12.0,1.5,4.0,1.3,12.0,1.6,5.0,0.8,9.0,,,,,8.0,55.0,,Scottsdale,3.0,33.6872,-111.8651
2017.0,45.0,Cleveland,3.4,6.0,6%,6.0,80%,29.0,100,11.0,6.0,20.0,0.5,4.0,3.7,14.0,1.1,14.0,,,,,13.0,54.0,,Cleveland,3.0,41.4764,-81.6805
2017.0,46.0,Austin,8.5,17.0,11%,11.0,54%,15.0,103,12.0,2.9,10.0,1.4,14.0,1.8,5.0,0.6,6.0,,,,,9.0,53.5,,Austin,3.0,30.3005,-97.7522
2017.0,47.0,North,5.7,11.0,26%,20.0,57%,17.0,86,9.0,2.2,7.0,0.8,7.0,2.4,8.0,0.2,2.0,,,,,6.0,52.5,,North Las Vegas,3.0,36.2883,-115.0888
2017.0,48.0,Miami,2.4,4.0,7%,6.0,80%,30.0,100,11.0,3.3,11.0,0.9,8.0,1.4,4.0,1.6,19.0,,,,,11.0,51.5,,Miami,2.5,25.784,-80.2101
2017.0,48.0,Richmond,3.9,7.0,5%,5.0,74%,26.0,75,8.0,6.6,20.0,1.4,13.0,2.8,10.0,1.7,20.0,,,,,16.0,51.5,,Richmond,2.5,37.5295,-77.4756
2017.0,50.0,Atlanta,3.1,6.0,6%,5.0,66%,22.0,134,16.0,2.8,9.0,1.1,10.0,3.0,11.0,1.5,18.0,,,,,12.0,51.0,,Atlanta,2.5,33.7628,-84.422
2017.0,50.0,Dallas,7.6,15.0,13%,13.0,60%,18.0,81,9.0,2.5,8.0,0.4,2.0,1.5,4.0,0.7,8.0,,,,,6.0,51.0,,Dallas,2.5,32.7935,-96.7667
2017.0,52.0,Chesapeake,6.0,12.0,26%,20.0,38%,6.0,80,9.0,2.5,8.0,2.1,20.0,3.1,12.0,0.8,10.0,,,,,13.0,50.0,,Chesapeake,2.5,36.6778,-76.3023
2017.0,53.0,Baltimore,0.8,1.0,10%,10.0,85%,32.0,70,7.0,1.6,4.0,0.5,3.0,3.2,12.0,1.3,16.0,,,,,9.0,49.0,,Baltimore,2.5,39.3051,-76.6144
2017.0,53.0,Nashville,13.2,20.0,11%,11.0,38%,7.0,106,12.0,3.0,10.0,1.0,9.0,2.1,7.0,0.8,9.0,,,,,9.0,49.0,,Nashville,2.5,36.1715,-86.7842
2017.0,53.0,Orlando,3.6,7.0,5%,5.0,58%,17.0,124,15.0,5.2,19.0,1.2,11.0,2.6,9.0,1.6,20.0,,,,,15.0,49.0,,Orlando,2.5,28.4773,-81.337
2017.0,56.0,Columbus,7.7,15.0,11%,11.0,52%,14.0,101,11.0,1.9,6.0,0.6,5.0,1.9,6.0,0.7,8.0,,,,,6.0,47.5,,Columbus,2.5,39.9862,-82.9855
2017.0,56.0,Phoenix,14.6,20.0,15%,15.0,45%,10.0,80,8.0,0.9,2.0,0.6,4.0,1.7,5.0,0.4,5.0,,,,,4.0,47.5,,Phoenix,2.5,33.5722,-112.0892
2017.0,58.0,Buffalo,1.1,2.0,8%,7.0,85%,32.0,48,4.0,6.3,20.0,0.8,6.0,2.3,8.0,0.7,8.0,,,,,11.0,46.5,,Buffalo,2.5,42.9018,-78.8487
2017.0,59.0,Arlington,14.1,20.0,8%,7.0,55%,16.0,90,10.0,0.7,1.0,0.3,1.0,1.3,3.0,0.3,3.0,,,,,2.0,46.0,,"Arlington, Texas",2.5,32.6998,-97.125
2017.0,59.0,Chandler,8.3,16.0,4%,3.0,58%,18.0,71,7.0,3.3,12.0,1.6,16.0,2.3,8.0,0.6,6.0,,,,,11.0,46.0,,Chandler,2.5,33.2825,-111.8514
2017.0,59.0,Corpus,3.3,6.0,9%,8.0,72%,25.0,73,7.0,2.8,9.0,0.0,0.0,4.2,16.0,0.8,10.0,,,,,9.0,46.0,,Corpus Christi,2.5,27.7254,-97.3767
2017.0,59.0,Tulsa,9.5,19.0,8%,7.0,56%,16.0,58,6.0,2.1,6.0,0.5,3.0,2.7,10.0,0.6,7.0,,,,,7.0,46.0,,Tulsa,2.5,36.1283,-95.9042
2017.0,63.0,Anaheim,8.5,17.0,8%,8.0,62%,19.0,72,7.0,1.4,3.0,0.6,4.0,1.4,4.0,0.2,2.0,,,,,3.0,45.0,,Anaheim,2.5,33.839,-117.8574
